OTU ID	ex_blank1_S40_L001	ex_blank2_S112_L001	ex_blank3_S7_L001	ex_blank4_S122_L001	ex_blank5_S104_L001	ex_blank6_S100_L001	pH20_BR_post_S108_L001	pH20_BR_pre_S53_L001	pH20_CB_A1_S54_L001	pH20_CB_A2_S9_L001	pH20_CB_A3_S5_L001	pH20_CB_A4_S89_L001	pH20_CB_I_S32_L001	pH20_CB_N1_S24_L001	pH20_CB_N2_S101_L001	pH20_CB_N3_S67_L001	pH20_CB_N4_S59_L001	pH20_CN_A1_S93_L001	pH20_CN_A2_S77_L001	pH20_CN_A3_S33_L001	pH20_CN_A4_S45_L001	pH20_CN_N1_S43_L001	pH20_CN_N2_S14_L001	pH20_CN_N3_S103_L001	pH20_CN_N4_S94_L001	pH20_HB_post_S36_L001	pH20_HB_pre_S115_L001	pH20_MI_A1_S76_L001	pH20_MI_A2_S60_L001	pH20_MI_A3_S25_L001	pH20_MI_A4_S19_L001	pH20_MI_I_S106_L001	pH20_MI_N1_S86_L001	pH20_MI_N2_S120_L001	pH20_MI_N3_S129_L001	pH20_MI_N4_S65_L001	pH20_NG_A1_S63_L001	pH20_NG_A2_S26_L001	pH20_NG_A3_S3_L001	pH20_NG_A4_S74_L001	pH20_NG_I_S69_L001	pH20_NG_N1_S57_L001	pH20_NG_N2_S37_L001	pH20_NG_N3_S41_L001	pH20_NG_N4_S79_L001	pH20_PR_A1_S13_L001	pH20_PR_A2_S16_L001	pH20_PR_A3_S83_L001	pH20_PR_A4_S128_L001	pH20_PR_I_S102_L001	pH20_PR_N1_S27_L001	pH20_PR_N2_S1_L001	pH20_PR_N3_S107_L001	pH20_PR_N4_S71_L001	pH20_RP_A1_S10_L001	pH20_RP_A2_S135_L001	pH20_RP_A3_S80_L001	pH20_RP_A4_S84_L001	pH20_RP_I_S51_L001	pH20_RP_N1_S105_L001	pH20_RP_N2_S72_L001	pH20_RP_N3_S118_L001	pH20_RP_N4_S97_L001	pH20_TF_A1_S134_L001	pH20_TF_A2_S58_L001	pH20_TF_A3_S90_L001	pH20_TF_A4_S98_L001	pH20_TF_I_S78_L001	pH20_TF_N1_S23_L001	pH20_TF_N2_S126_L001	pH20_TF_N3_S119_L001	pH20_TF_N4_S99_L001	pH20_WA_A1_S18_L001	pH20_WA_A2_S15_L001	pH20_WA_A3_S4_L001	pH20_WA_A4_S48_L001	pH20_WA_I_S121_L001	pH20_WA_N1_S28_L001	pH20_WA_N2_S44_L001	pH20_WA_N3_S70_L001	pH20_WA_N4_S17_L001
Zotu5352	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	7	0	0	0	1	0	1	0	6	0	0	1	0	0	0	1	4	3	2	0	0	0	0	0
Zotu7466	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6571	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	5	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0
Zotu4285	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	2	15	13	1	0	3	2	0	0	0	0	13	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	16	11	1	8	0	0	0	0	0	0	1	2	0	0	0	0	0	0
Zotu1034	0	0	0	0	0	0	0	0	3	2	7	8	65	3	1	0	0	0	0	0	0	0	0	0	0	0	260	0	0	2	0	4	0	0	0	0	1	2	8	2	87	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7449	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2081	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	0	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	1	2	1	8	2	7	1	0	0	0	2	1	15	0	4	51	0	0	0	0	0	26	12	21	12
Zotu3419	0	0	0	0	0	0	0	0	1	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	1	0	0	0	0	0	0	1	0	38	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Zotu5148	0	0	0	0	0	0	0	0	9	4	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	2	0	5	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu12658	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	9	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0
Zotu6012	0	0	0	0	0	0	0	0	1	15	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu359	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	15	1	0	12	0	1	179	125	0	0	0	1	0	110	116	100	276	0	137	49	177	185
Zotu9112	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu13490	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Zotu3402	0	0	0	0	0	0	0	0	3	0	0	2	60	0	2	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2441	0	0	0	0	0	0	0	0	1	0	0	2	23	5	8	1	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	4	1	0	0	0	0	5	5	1	1	7	1	0	0	0	0	0	0	0	0	0	1	2	0	0	2	18	12	34	13
Zotu12648	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4378	0	0	0	0	0	0	0	0	1	3	1	5	0	0	0	11	1	1	0	0	0	0	0	0	0	0	2	2	0	2	1	0	0	1	0	1	3	0	2	6	0	18	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
Zotu2436	0	0	0	0	0	0	0	0	1	2	6	9	25	16	4	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	20	0	1	0	0	0	0	0	0	0	0	0	4	10	8	4	6	0	2	0	0	11	0	3	0	0	0	0	0	0	0	4	3	7	0	0	0	0	0
Zotu10214	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	2	9	0	0	0	1	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7091	0	0	0	0	0	0	0	0	1	2	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8738	0	0	0	0	0	0	0	0	7	6	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7111	0	0	0	0	0	0	0	0	3	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	3	2	5	0	0	0	0	0
Zotu4904	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	2	7	0	0	0	0	1	0	0	0	0	0	0	1	10	15	0	0	0	0	0	0	0	0	0
Zotu2772	0	0	0	0	0	0	0	0	5	5	3	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3	5	8	8	14	0	0	0	0	2	0	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	14	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Zotu9781	0	0	0	0	0	0	0	0	1	1	4	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3534	0	0	0	0	0	0	0	0	3	18	11	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	4	4	7	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu11466	0	0	0	0	0	0	0	0	1	0	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3077	0	0	0	0	0	0	0	0	4	10	14	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	22	44	12	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Zotu9051	0	0	0	0	0	0	0	0	2	2	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2621	0	0	0	0	0	0	0	0	5	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	12	1	5	0	1	0	0	0	24	0	30	8	0	0	0	0	1	0	3	5	0	0	0	0	0	0	1	1	11	4	0	0	0	0	0	4	1	2	0	0	0	0	0	0	7	4	2	2	0	0	0	0	0
Zotu13548	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1679	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6264	0	0	0	0	0	0	0	0	3	3	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	7	3	4	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	1	2	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6211	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	2	14	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2
Zotu5830	0	0	0	0	0	0	0	0	3	1	16	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7621	0	0	0	0	0	0	0	0	1	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	2	5	4	0	0	0	0	3	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0
Zotu9998	0	0	0	0	0	0	0	0	3	3	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	2	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2728	0	0	0	0	0	0	0	0	1	3	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	4	6	7	0	0	0	0	0	22	21	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Zotu1974	0	0	0	0	0	0	0	0	1	12	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	4	6	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	28	0	1	0	0	0	0	0	0	8	8	7	10	0	0	0	0	0	13	4	37	0	0	0	0	0	0	7	15	13	15	0	0	0	0	0
Zotu1347	0	0	0	0	0	0	0	0	2	1	1	0	49	28	47	10	100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	47	5	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	2	5	7	3	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0
Zotu5665	0	0	0	0	0	0	0	0	3	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3775	0	0	0	0	0	0	0	0	2	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21	5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3490	0	0	0	0	0	0	0	0	1	0	22	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2	0	4	0	0	0	0	18	2	1	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3902	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	3	11	6	0	0	1	0	0	0	0	0	5	3	14	0	0	0	0	0	19	2	2	0	9	0	0	0	0	0
Zotu3013	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	38	2	1	1	0	6	0	0	0	0	0	0	4	2	43	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	9	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	4	0	0	0	0
Zotu2321	0	0	0	0	0	0	0	0	4	23	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	5	8	1	0	0	0	0	6	38	1	4	0	0	0	0	0	46	0	0	0	0	0	0	0	0	4	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu10992	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu464	0	0	0	0	0	0	0	0	4	1	3	4	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	5	3	4	7	0	3	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	3	4	2	2	0	14	12	5	6	14	1	2	2	0	1	0	3	4	49	58	110	107	17	135	192	133	242
Zotu10639	0	0	0	0	0	0	0	0	5	12	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1094	0	0	0	0	0	0	0	0	4	2	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	32	7	3	0	0	43	0	19	58	23	0	36	11	0	0	0	0	0	1	0	10	0	0	3	0	5	3	28	9	14	12	0	0	0	32	0	34	16	9	3	0	0	0	0	0	12	1	3	18	0	15	0	1	0
Zotu1048	0	0	0	0	0	0	0	0	4	1	0	3	0	15	10	0	1	0	0	0	0	0	7	0	0	0	0	3	2	2	5	0	2	19	2	1	3	3	2	1	0	28	3	0	0	25	10	39	3	0	0	0	1	4	9	18	20	5	0	5	0	0	0	59	15	11	19	0	2	0	4	3	42	13	12	30	3	0	0	0	0
Zotu9476	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	1	0	0	0	0	0	10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1
Zotu1972	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	26	2	13	8	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	10	0	3	1	1	0	6	3	21	4	0	0	0	0	52	0	0	0	0	0	15	3	12	3	1	0	1	0	0	0	0	0	0
Zotu2007	0	0	0	0	0	0	0	0	1	0	2	1	57	5	10	1	7	0	0	0	0	0	0	0	0	0	42	0	0	1	0	49	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	19	9	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8824	0	0	0	0	0	0	0	0	1	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5911	0	0	0	0	0	0	0	0	3	3	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	4	2	2	3	1	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5134	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	15	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0
Zotu177	0	0	0	0	0	0	0	0	2	21	18	7	0	0	0	1	48	1	0	0	0	0	0	0	2	0	0	11	4	9	0	0	0	1	1	0	0	0	1	217	0	0	0	0	78	519	14	1234	0	0	0	0	1	21	60	80	21	43	0	0	68	29	55	306	11	13	79	0	2	0	0	1	150	163	48	84	0	4	5	46	0
Zotu4453	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	2	9	4	0	4	0	0	0	0	0	10	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu11861	0	0	0	0	0	0	0	0	1	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	7	0	3
Zotu3649	0	0	0	0	0	0	0	0	1	0	0	3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	1	4	1	9	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6040	0	0	0	0	0	0	0	0	1	1	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	1	8	0	0	0	0	2	0	0	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
Zotu3377	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	10	0	0	0	0	0	0	1	6	3	0	0	0	2	0	0	19	0	9	0	0	0	0	0	0	0	2	13	7	0	0	0	0	0	13	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9013	0	0	0	0	0	0	0	0	3	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0
Zotu7397	0	0	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	2	3	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	2	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3334	0	0	0	0	0	0	0	0	3	0	5	3	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	1	0	0	3	2	0	10	6	1	6	0	0	0	0	0	7	1	14	4	0	0	0	2	1
Zotu649	0	0	0	0	0	0	0	0	3	3	5	7	162	0	0	1	0	2	0	0	0	0	0	0	0	0	127	13	6	17	4	157	1	0	2	1	0	1	5	1	172	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	9	1	62	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0
Zotu8888	0	0	0	0	0	0	0	0	3	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Zotu4881	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	3	1	2	2	0	0	0	0	0	5	4	7	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	2	3	1	0	0	0	1	0	0	2	1	6	2	0	0	0	0	0
Zotu8838	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	18	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu977	0	0	0	0	0	0	0	0	2	2	6	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	11	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	3	1	0	76	6	37	6	0	0	3	0	1	0	1	4	0	19	5	5	18	1	76	57	127	53
Zotu1445	0	0	0	0	0	0	0	0	1	0	2	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	2	10	2	1	0	1	0	0	0	0	1	4	1	245	0	0	0	0	0	0	0	0	1	1	2	0	0	3	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8184	0	0	0	0	0	0	0	0	2	2	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0	0
Zotu8907	0	0	0	0	0	0	0	0	2	4	0	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
